movie_id,movie_name,year,certificate,runtime,rating,description,director,director_id,star,star_id,votes,gross(in $),Genre1,Genre2,Genre3
tt0103596,3 Ninjas,1992,PG,84 min,5.3,"Each year, three brothers visit their grandfather for the summer. He is highly skilled in ninjutsu, and for years he has trained the boys in his techniques.",Jon Turteltaub,/name/nm0005509/,"Victor Wong, 
Michael Treanor, 
Max Elliott Slade, 
Chad Power","/name/nm0939378/,/name/nm0871590/,/name/nm0805189/,/name/nm0694379/",22182.0,29000301.0,Action, Comedy, Family
tt0141369,Inspector Gadget,1999,PG,78 min,4.1,A security guard's dreams come true when he is selected to be transformed into a cybernetic police officer.,David Kellogg,/name/nm0446109/,"Matthew Broderick, 
Rupert Everett, 
Joely Fisher, 
Michelle Trachtenberg","/name/nm0000111/,/name/nm0000391/,/name/nm0004921/,/name/nm0005502/",49096.0,97403112.0,Action, Adventure, Comedy
tt0117438,Ransom,1996,R,121 min,6.7,"Multi-millionaire Tom Mullen's son is kidnapped, but after initially agreeing to pay the ransom Mullen then decides to use the ransom money as a bounty.",Ron Howard,/name/nm0000165/,"Mel Gibson, 
Gary Sinise, 
Rene Russo, 
Brawley Nolte","/name/nm0000154/,/name/nm0000641/,/name/nm0000623/,/name/nm0634509/",130399.0,136492681.0,Action, Crime, Thriller
tt0112819,Dead Presidents,1995,R,119 min,6.9,"A Vietnam vet adjusts to life after the war while trying to support his family, but the chance of a better life may involve crime and bloodshed.","Albert Hughes, 
Allen Hughes",/name/nm0400436/,"Larenz Tate, 
Keith David, 
Chris Tucker, 
Freddy Rodríguez","/name/nm0400441/,/name/nm0005478/,/name/nm0202966/,/name/nm0000676/,/name/nm0135585/",23023.0,24200000.0,Action, Crime, Drama
tt0184894,Shanghai Noon,2000,PG-13,110 min,6.6,"A Chinese man travels to the Wild West to rescue a kidnapped Princess. After teaming up with a train robber, the unlikely duo takes on a Chinese traitor and his corrupt boss.",Tom Dey,/name/nm0223359/,"Jackie Chan, 
Owen Wilson, 
Lucy Liu, 
Brandon Merrill","/name/nm0000329/,/name/nm0005562/,/name/nm0005154/,/name/nm0581266/",129735.0,56937502.0,Action, Adventure, Comedy
tt1075417,Race to Witch Mountain,2009,PG,98 min,5.7,A Las Vegas cabbie enlists the help of a UFO expert to protect two siblings with paranormal powers from the clutches of an organization that wants to use the kids for their nefarious plans.,Andy Fickman,/name/nm0275698/,"Dwayne Johnson, 
Carla Gugino, 
AnnaSophia Robb, 
Alexander Ludwig","/name/nm0425005/,/name/nm0001303/,/name/nm1455681/,/name/nm1573253/",60854.0,67172594.0,Action, Adventure, Family
tt0089652,My Science Project,1985,PG,94 min,5.9,"A high school student and his friend find a strange, orb-like piece of equipment to use as a science project, but must stop it when it begins to threaten mankind.",Jonathan R. Betuel,/name/nm0079471/,"John Stockwell, 
Danielle von Zerneck, 
Fisher Stevens, 
Raphael Sbarge","/name/nm0007082/,/name/nm0903272/,/name/nm0001770/,/name/nm0768620/",6086.0,4122748.0,Action, Adventure, Comedy
tt0317648,Hidalgo,2004,PG-13,136 min,6.7,"In 1890, a down-and-out cowboy and his horse travel to Arabia to compete in a deadly cross desert horse race.",Joe Johnston,/name/nm0002653/,"Viggo Mortensen, 
Omar Sharif, 
Zuleikha Robinson, 
Louise Lombard","/name/nm0001557/,/name/nm0001725/,/name/nm0733196/,/name/nm0518321/",83306.0,67286731.0,Action, Adventure, Biography
tt0117110,Muppet Treasure Island,1996,G,99 min,6.9,The Muppets' twist on the classic tale.,"Brian Henson, 
David Lane",/name/nm0005008/,"Tim Curry, 
Billy Connolly, 
Jennifer Saunders, 
Kevin Bishop","/name/nm0485298/,/name/nm0000347/,/name/nm0175262/,/name/nm0766837/,/name/nm0084107/",24991.0,33609000.0,Action, Adventure, Comedy
tt0116000,D3: The Mighty Ducks,1996,PG,104 min,5.4,"The unruly team of hockey misfits grows up a bit and receives scholarships to a prestigious prep school, where they take on the snotty varsity team.",Robert Lieberman,/name/nm0509409/,"Emilio Estevez, 
Jeffrey Nordling, 
David Selby, 
Heidi Kling","/name/nm0000389/,/name/nm0635139/,/name/nm0782978/,/name/nm0459706/",27570.0,22936273.0,Action, Comedy, Drama
tt0107889,The Program,1993,R,112 min,6.4,"Several players from different backgrounds try to cope with the pressures of playing football at a major university. Each deals with the pressure differently, some turn to drinking, others to drugs, and some to studying.",David S. Ward,/name/nm0911486/,"James Caan, 
Halle Berry, 
Omar Epps, 
Craig Sheffer","/name/nm0001001/,/name/nm0000932/,/name/nm0004898/,/name/nm0001729/",10959.0,23004026.0,Action, Drama, Romance
tt0772193,Primeval,2007,R,93 min,4.8,A news team is sent to Burundi to capture and bring home a legendary 25-foot crocodile. Their difficult task turns potentially deadly when a warlord targets them for death.,Michael Katleman,/name/nm0003150/,"Dominic Purcell, 
Orlando Jones, 
Brooke Langton, 
Jürgen Prochnow","/name/nm0700712/,/name/nm0428963/,/name/nm0486728/,/name/nm0001638/",14364.0,10597734.0,Action, Adventure, Crime
tt0436339,G-Force,2009,PG,88 min,5.1,A specially trained squad of guinea pigs is dispatched to stop a diabolical billionaire from taking over the world.,Hoyt Yeatman,/name/nm0947087/,"Will Arnett, 
Penélope Cruz, 
Zach Galifianakis, 
Bill Nighy","/name/nm0004715/,/name/nm0004851/,/name/nm0302108/,/name/nm0631490/",47617.0,119436770.0,Animation, Action, Adventure
tt0467110,Underdog,2007,PG,84 min,4.8,A Beagle must use his newly-bestowed superpowers to defend Capitol City from mad scientist Simon Barsinister.,Frederik Du Chau,/name/nm0238865/,"Peter Dinklage, 
Jason Lee, 
Amy Adams, 
Jim Belushi","/name/nm0227759/,/name/nm0005134/,/name/nm0010736/,/name/nm0000902/",22009.0,43760605.0,Action, Adventure, Comedy
tt0120751,Mighty Joe Young,1998,PG,114 min,5.7,"A legendary fifteen-foot tall mountain gorilla named Joe is taken to an animal sanctuary in California by zoologist Gregg O'Hara (Bill Paxton) and Jill Young (Charlize Theron), with whom he grew up. Poacher Strasser (Rade Serbedzija) returns from the past to seek vengeance on Joe.",Ron Underwood,/name/nm0881038/,"Bill Paxton, 
Charlize Theron, 
Rade Serbedzija, 
Peter Firth","/name/nm0000200/,/name/nm0000234/,/name/nm0784884/,/name/nm0278752/",29719.0,50632037.0,Action, Adventure, Family
tt0119807,Nothing to Lose,1997,R,98 min,6.7,"Nick's wife's in bed with his boss. He later gets a gun to his head by a carjacker but steps on the gas pedal. They end up friends after adventures together - holdups, burglary, reckless driving, revenge etc. Twists follow.",Steve Oedekerk,/name/nm0644203/,"Martin Lawrence, 
Tim Robbins, 
John C. McGinley, 
Giancarlo Esposito","/name/nm0001454/,/name/nm0000209/,/name/nm0001525/,/name/nm0002064/",47546.0,44455658.0,Action, Adventure, Comedy
tt0117723,Spy Hard,1996,PG-13,81 min,5.3,"Dick Steele, Agent WD-40 is assigned by his Director, to stop the evil General Rancor from destroying the world. WD-40 believed Rancor was dead and he teams up with the hot KGB Agent Veronique Ukrinsky to find Rancor and save the world.",Rick Friedberg,/name/nm0295007/,"Leslie Nielsen, 
Nicollette Sheridan, 
Charles Durning, 
Marcia Gay Harden","/name/nm0000558/,/name/nm0001733/,/name/nm0001164/,/name/nm0001315/",38719.0,29000000.0,Action, Comedy,
tt0094025,Stakeout,1987,R,117 min,6.7,"Two detectives observe an escaped convict's ex-girlfriend, but complications set in when one of them falls for her.",John Badham,/name/nm0000824/,"Richard Dreyfuss, 
Emilio Estevez, 
Madeleine Stowe, 
Aidan Quinn","/name/nm0000377/,/name/nm0000389/,/name/nm0000656/,/name/nm0001644/",27312.0,65673233.0,Action, Comedy, Crime
tt0349710,Ladder 49,2004,PG-13,115 min,6.5,"A firefighter, injured and trapped in a burning building, has flashbacks of his life as he drifts in and out of consciousness. Meanwhile, fellow firefighters led by the Chief attempt to rescue him.",Jay Russell,/name/nm0751221/,"Joaquin Phoenix, 
John Travolta, 
Jacinda Barrett, 
Robert Patrick","/name/nm0001618/,/name/nm0000237/,/name/nm0057150/,/name/nm0001598/",58309.0,74541707.0,Action, Drama, Thriller
tt0280486,Bad Company,2002,PG-13,116 min,5.6,"When an Ivy League-educated C.I.A. Agent is killed during an operation, the secret agency recruits his twin brother (Chris Rock).",Joel Schumacher,/name/nm0001708/,"Anthony Hopkins, 
Chris Rock, 
Matthew Marsh, 
Gabriel Macht","/name/nm0000164/,/name/nm0001674/,/name/nm0550624/,/name/nm0532683/",48653.0,30160161.0,Action, Comedy, Thriller
tt1305591,Mars Needs Moms,2011,PG,88 min,5.4,A young boy named Milo gains a deeper appreciation for his mom after Martians come to Earth to take her away.,Simon Wells,/name/nm0920425/,"Seth Green, 
Joan Cusack, 
Dan Fogler, 
Elisabeth Harnois","/name/nm0001293/,/name/nm0000349/,/name/nm0283945/,/name/nm0363699/",22975.0,21379315.0,Animation, Action, Adventure
tt0096098,Shoot to Kill,1988,R,110 min,6.8,An F.B.I. Agent teams up with a tracker to pursue a murderer after he vanishes into the mountains and infiltrates a hiking group.,Roger Spottiswoode,/name/nm0006854/,"Sidney Poitier, 
Tom Berenger, 
Kirstie Alley, 
Clancy Brown","/name/nm0001627/,/name/nm0000297/,/name/nm0000263/,/name/nm0000317/",14142.0,29300090.0,Action, Adventure, Crime
tt1046997,Miracle at St. Anna,2008,R,160 min,6.1,"Set in 1944 Italy, the story of four black American soldiers who get trapped in a Tuscan village during WWII.",Spike Lee,/name/nm0000490/,"Derek Luke, 
Michael Ealy, 
Laz Alonso, 
Omar Benson Miller","/name/nm1035682/,/name/nm1013003/,/name/nm0022306/,/name/nm0589077/",18795.0,7916887.0,Action, Drama, War
tt0098471,Three Fugitives,1989,PG-13,96 min,6.2,"A reformed bank robber is taken hostage by a desperate man during a bank hold up, but is forced to go on the run with his captor when they're both mistakenly thought to be in cahoots.",Francis Veber,/name/nm0891554/,"Nick Nolte, 
Martin Short, 
Sarah Rowland Doroff, 
James Earl Jones","/name/nm0000560/,/name/nm0001737/,/name/nm0233956/,/name/nm0000469/",12219.0,40590000.0,Action, Comedy,
tt0099575,Fire Birds,1990,PG-13,85 min,4.7,Elite Apache helicopter pilots are tasked with destroying powerful armed drug cartels operating in South America.,David Green,/name/nm0337765/,"Nicolas Cage, 
Tommy Lee Jones, 
Sean Young, 
Bryan Kestner","/name/nm0000115/,/name/nm0000169/,/name/nm0000707/,/name/nm0450461/",6760.0,14760451.0,Action, Adventure,
tt0119664,Metro,1997,R,117 min,5.5,A Hostage Negotiator teams up with a Sharpshooter to bring down a dangerous jewel thief.,Thomas Carter,/name/nm0141961/,"Eddie Murphy, 
Michael Rapaport, 
Kim Miyori, 
Art Evans","/name/nm0000552/,/name/nm0001650/,/name/nm0594540/,/name/nm0262543/",28142.0,31987563.0,Action, Comedy, Crime
tt0120317,That Darn Cat,1997,PG,89 min,4.6,"A maid is kidnapped and scratches a message onto D.C. the cat's collar and when his owner Patti discovers this, she plays amateur detective with the help of D.C. to try to find the culprits.",Bob Spiers,/name/nm0818639/,"Christina Ricci, 
Doug E. Doug, 
Dean Jones, 
George Dzundza","/name/nm0000207/,/name/nm0234791/,/name/nm0427894/,/name/nm0001169/",4618.0,18301610.0,Action, Comedy, Crime
tt0110399,A Low Down Dirty Shame,1994,R,108 min,5.9,"An ex-cop, now a private detective, takes on the search for the millions stolen by a drug lord.",Keenen Ivory Wayans,/name/nm0005540/,"Keenen Ivory Wayans, 
Charles S. Dutton, 
Jada Pinkett Smith, 
Salli Richardson-Whitfield","/name/nm0005540/,/name/nm0001165/,/name/nm0000586/,/name/nm0724757/",7474.0,29392418.0,Action, Comedy, Crime
tt0111400,Terminal Velocity,1994,PG-13,102 min,5.5,A maverick skydiver and a former KGB agent team up to stop the Russian mafia from stealing gold.,Deran Sarafian,/name/nm0764776/,"Charlie Sheen, 
Nastassja Kinski, 
James Gandolfini, 
Christopher McDonald","/name/nm0000221/,/name/nm0000176/,/name/nm0001254/,/name/nm0001520/",14133.0,16478900.0,Action, Mystery, Romance
tt0097579,An Innocent Man,1989,R,113 min,6.4,"A man is framed by two corrupt cops for drugs. After he gets out of prison, he comes after them.",Peter Yates,/name/nm0946811/,"Tom Selleck, 
F. Murray Abraham, 
Laila Robins, 
David Rasche","/name/nm0000633/,/name/nm0000719/,/name/nm0732309/,/name/nm0711058/",7181.0,20047604.0,Action, Crime, Drama
tt0110093,I Love Trouble,1994,PG,123 min,5.3,Peter Brackett and Sabrina Peterson are two competing Chicago newspaper reporters who join forces to unravel the mystery behind a train derailment.,Charles Shyer,/name/nm0796124/,"Nick Nolte, 
Julia Roberts, 
Saul Rubinek, 
James Rebhorn","/name/nm0000560/,/name/nm0000210/,/name/nm0007210/,/name/nm0714310/",12252.0,30806194.0,Action, Comedy, Romance
tt0114048,Operation Dumbo Drop,1995,PG,107 min,5.2,"To keep the loyalty of a village during the Vietnam war, a U.S. Army officer and his unit struggle to deliver it a live elephant.",Simon Wincer,/name/nm0934578/,"Danny Glover, 
Ray Liotta, 
Denis Leary, 
Doug E. Doug","/name/nm0000418/,/name/nm0000501/,/name/nm0001459/,/name/nm0234791/",9331.0,24700000.0,Action, Adventure, Comedy
tt0045197,The Story of Robin Hood and His Merrie Men,1952,Approved,84 min,6.6,"When King Richard the Lionheart leaves England to lead a crusade to the Holy Land, his treacherous brother conspires to bring himself to power.",Ken Annakin,/name/nm0002175/,"Richard Todd, 
Joan Rice, 
Peter Finch, 
James Hayter","/name/nm0865262/,/name/nm0723455/,/name/nm0002075/,/name/nm0371687/",2062.0,4578000.0,Action, Adventure, Family
tt0102593,One Good Cop,1991,R,114 min,5.8,"An NYPD Detective (Michael Keaton) and his struggle for justice, while taking care of his late partner's three little girls after he is killed in the line of duty.",Heywood Gould,/name/nm0332392/,"Michael Keaton, 
Rene Russo, 
Anthony LaPaglia, 
Kevin Conway","/name/nm0000474/,/name/nm0000623/,/name/nm0001439/,/name/nm0176723/",4319.0,11276846.0,Action, Crime, Drama
tt0120107,Shadow Conspiracy,1997,R,103 min,4.9,"Bishop, trusted advisor to the president, has shots fired at him when Pachenko comes to him about a traitor in highest level of government. He gets away from the cold blooded assassin twice. Will he find the traitor before getting killed?",George P. Cosmatos,/name/nm0181902/,"Charlie Sheen, 
Donald Sutherland, 
Linda Hamilton, 
Stephen Lang","/name/nm0000221/,/name/nm0000661/,/name/nm0000157/,/name/nm0002332/",5028.0,2154540.0,Action, Thriller,
tt0095981,The Rescue,1988,PG,97 min,5.4,A group of kids venture into enemy territory in an audacious attempt to rescue their Navy Seal fathers who were captured during a failed mission in North Korea.,Ferdinand Fairfax,/name/nm0265564/,"Kevin Dillon, 
Christine Harnos, 
Edward Albert, 
Ellen Barber","/name/nm0001143/,/name/nm0363705/,/name/nm0001902/,/name/nm0053382/",1287.0,5855392.0,Action, Adventure, Drama
tt0238948,Double Take,2001,PG-13,88 min,5.4,"A man on the run takes another man's passport, only to find himself stuck with the identity of a street hustler.",George Gallo,/name/nm0303032/,"Orlando Jones, 
Eddie Griffin, 
Gary Grubbs, 
Daniel Roebuck","/name/nm0428963/,/name/nm0341176/,/name/nm0344196/,/name/nm0736263/",8579.0,20218.0,Action, Comedy, Crime
tt0097211,Disorganized Crime,1989,R,98 min,6.2,"Career criminal Frank plans a bank heist and sends for his buddies to help pull the job. Before his buddies arrive, he's caught, forcing his cohorts to pull the job alone. Frank soon escapes, setting off a search by the bumbling cops.",Jim Kouf,/name/nm0467942/,"Hoyt Axton, 
Corbin Bernsen, 
Rubén Blades, 
Fred Gwynne","/name/nm0001924/,/name/nm0000929/,/name/nm0001952/,/name/nm0001304/",2426.0,7723506.0,Action, Comedy, Crime
tt0102818,Run,1991,R,91 min,6.2,"When a law student accidentally kills the son of a mob boss in a fight, he finds himself relentlessly pursued by the mob and the police.",Geoff Burrowes,/name/nm0123236/,"Patrick Dempsey, 
Kelly Preston, 
Ken Pogue, 
A.C. Peterson","/name/nm0001131/,/name/nm0000593/,/name/nm0688285/,/name/nm0012586/",2966.0,4409328.0,Action, Drama, Thriller
tt2404027,Arjun: The Warrior Prince,2012,Not Rated,96 min,6.8,"Arjun, a Pandava, learns the art of warfare from Drona and becomes his most skilled student. Meanwhile, Duryodhana and his uncle, Shakuni, conspire to win over everything that belongs to the Pandavas.","Arnab Chaudhuri, 
Pavan Buragohain, 
K.K. Raina",/name/nm3720444/,"Yudhveer Bakoliya, 
Ashok Banthia, 
Ravi Khanvilkar, 
Vijay Kashyap","/name/nm5072933/,/name/nm0706953/,/name/nm5063721/,/name/nm0052532/,/name/nm1334512/,/name/nm0440608/",1865.0,7075.0,Animation, Action, Adventure
tt0253126,High Heels and Low Lifes,2001,R,86 min,6.1,A nurse eavesdrops with a friend on a cell phone conversation that describes a bank heist. She and the friend then conspire to blackmail the robbers for two million dollars.,Mel Smith,/name/nm0809321/,"Kevin McNally, 
Minnie Driver, 
Mary McCormack, 
Mark Williams","/name/nm0573618/,/name/nm0000378/,/name/nm0005203/,/name/nm0931247/",3627.0,226792.0,Action, Comedy, Crime
tt4129428,Jagga Jasoos,2017,TV-14,161 min,6.4,"Join Jagga, a gifted teenage detective, who along with a female companion, is on a quest to find his missing father.","Anurag Basu, 
Shubzz",/name/nm1397301/,"Ranbir Kapoor, 
Katrina Kaif, 
Saswata Chatterjee, 
Chitrak Bandyopadhyay","/name/nm12886475/,/name/nm1633541/,/name/nm1229940/,/name/nm1384413/,/name/nm4765999/",10748.0,490232.0,Action, Adventure, Comedy
